,Part,Content,URL,Date,Issue,Deleted,Archived URL,Archived Date
2044,1. Part I,"Notifications or Orders regarding first appointments, investiture of magisterial powers, etc., issued by Secretariat Departments. I. NOTICE REGARDING GAZETTE EXTRAORDINARY ISSUES PUBLISHED DURING THE WEEK. II. NOTICE REGARDING PARTS AND SECTIONS OF THE GAZETTE NOT PUBLISHED DURING THE WEEK.",http://www.stationeryprinting.tn.gov.in/gazette/2012/6-PI.pdf,2012-02-15,6,False,https://web.archive.org/web/20230404125307/http://www.stationeryprinting.tn.gov.in/gazette/2012/6-PI.pdf,2023-04-04 12:53:07
2058,8. Part VI—Section 4,Advertisements by private individuals and private institutions PRIVATE ADVERTISEMENTS - Change of Names - Notice,http://www.stationeryprinting.tn.gov.in/gazette/2012/5-VI-4.pdf,2012-02-08,5,False,https://web.archive.org/web/20230404151415/http://www.stationeryprinting.tn.gov.in/gazette/2012/5-VI-4.pdf,2023-04-04 15:14:15
2055,5. Part III—Section 2,"Statutory Notifications and Orders issued by Heads of Departments. CHENNAI PORT TRUST - Chennai Port Trust Employees’ (Conduct) (Amendment) Regulations, 2011.",http://www.stationeryprinting.tn.gov.in/gazette/2012/5-III-2.pdf,2012-02-08,5,False,https://web.archive.org/web/20230404151425/http://www.stationeryprinting.tn.gov.in/gazette/2012/5-III-2.pdf,2023-04-04 15:14:25
2057,7. Part VI—Section 2,"Notifications of interest to a section of the public issued by Heads of Departments, etc. GOVERNMENT EXAMINATIONS / EDUCATIONAL OFFICERS - Loss of Certificates",http://www.stationeryprinting.tn.gov.in/gazette/2012/5-VI-2.pdf,2012-02-08,5,False,https://web.archive.org/web/20230404151634/http://www.stationeryprinting.tn.gov.in/gazette/2012/5-VI-2.pdf,2023-04-04 15:16:34
2056,6. Part VI—Section 1,"Notifications of interest to the General Public issued by Heads of Departments, Etc. GENERAL NOTIFICATIONS - Tamil Nadu Co-operative Societies Act: TAMIL NADU MEDICAL COUNCIL, CHENNAI - Elections to the Tamil Nadu Medical Council, Chennai during the year 2012",http://www.stationeryprinting.tn.gov.in/gazette/2012/5-VI-1.pdf,2012-02-08,5,False,https://web.archive.org/web/20230404151428/http://www.stationeryprinting.tn.gov.in/gazette/2012/5-VI-1.pdf,2023-04-04 15:14:28
2051,1. Part I,"Notifications or Orders regarding first appointments, investiture of magisterial powers, etc., issued by Secretariat Departments. I. NOTICE REGARDING GAZETTE EXTRAORDINARY ISSUES PUBLISHED DURING THE WEEK. II. NOTICE REGARDING PARTS AND SECTIONS OF THE GAZETTE NOT PUBLISHED DURING THE WEEK.",http://www.stationeryprinting.tn.gov.in/gazette/2012/5-I.pdf,2012-02-08,5,False,https://web.archive.org/web/20230404151416/http://www.stationeryprinting.tn.gov.in/gazette/2012/5-I.pdf,2023-04-04 15:14:16
2054,4. Part III—Section 1(b),"Service Rules including Ad hoc Rules, Regulations, etc., issued by Secretariat Departments. HOME DEPARTMENT - Adhoc rules relating to temporary post of Joint Director (Training and Rescue Operations), State Training Centre, Tambaram",http://www.stationeryprinting.tn.gov.in/gazette/2012/5-III-1B.pdf,2012-02-08,5,False,https://web.archive.org/web/20230404151421/http://www.stationeryprinting.tn.gov.in/gazette/2012/5-III-1B.pdf,2023-04-04 15:14:21
2052,2. Part II—Section 1,"Notifications or Orders of specific character or of particular interest to the public issued by Secretariat Departments. TAMIL DEVELOPMENT, RELIGIOUS ENDOWMENTS AND INFORMATION DEPARTMENT - Indian Railways-Energisation of Overhead Equipment of the newly erected OHE on the proposed fourth line between Tiruvalangadu and Arakkonam Junction",http://www.stationeryprinting.tn.gov.in/gazette/2012/5-II-1.pdf,2012-02-08,5,False,https://web.archive.org/web/20230404151630/http://www.stationeryprinting.tn.gov.in/gazette/2012/5-II-1.pdf,2023-04-04 15:16:30
2053,3. Part II—Section 2,Notifications or Orders of interest to a section of the public issued by Secretariat Departments. HOME DEPARTMENT - Indian Christian Marriage Act— HOUSING AND URBAN DEVELOPMENT DEPARTMENT - Tamil Nadu Town and Country Planning Act— LABOUR AND EMPLOYMENT DEPARTMENT - Industrial Disputes Act— REVENUE DEPARTMENT - Disaster Management Act—Constitution of District Disaster Management Authority,http://www.stationeryprinting.tn.gov.in/gazette/2012/5-II-2.pdf,2012-02-08,5,False,https://web.archive.org/web/20230404151631/http://www.stationeryprinting.tn.gov.in/gazette/2012/5-II-2.pdf,2023-04-04 15:16:31
2059,1. Part I,"Notifications or Orders regarding first appointments, investiture of magisterial powers, etc., issued by Secretariat Departments. I. NOTICE REGARDING GAZETTE EXTRAORDINARY ISSUES PUBLISHED DURING THE WEEK II. NOTICE REGARDING PARTS AND SECTIONS OF THE GAZETTE NOT PUBLISHED DURING THE WEEK.",http://www.stationeryprinting.tn.gov.in/gazette/2012/4-P-I.pdf,2012-02-01,4,False,https://web.archive.org/web/20230404151515/http://www.stationeryprinting.tn.gov.in/gazette/2012/4-P-I.pdf,2023-04-04 15:15:15
2060,2. Part II—Section 1 (Tamil Sup.),Government Notification and Tamil Translations AGRICULTURE DEPARTMENT - Notification and Errata,http://www.stationeryprinting.tn.gov.in/gazette/2012/4-II-1(T)Sup.pdf,2012-02-01,4,False,https://web.archive.org/web/20230404151416/http://www.stationeryprinting.tn.gov.in/gazette/2012/4-II-1%28T%29Sup.pdf,2023-04-04 15:14:16
2061,3. Part II—Section 2,Notifications or Orders of interest to a section of the public issued by Secretariat Departments. ENVIRONMENT AND FORESTS DEPARTMENT - Water (Prevention and Control of Pollution) Act HIGHWAYS AND MINOR PORTS DEPARTMENT- Acquisition of Lands HOME DEPARTMENT - Indian Christian Marriage Act - Tamil Nadu Protection of Interests of Depositors (in financial Establishments) Act - Award of the Tamil Nadu Chief Minister’s Constabulary Medal - Award of the Tamil Nadu Chief Minister’s Medal LABOUR AND EMPLOYMENT DEPARTMENT - Industrial Disputes Act - Industrial Tribunal for adjudication - Labour Court for adjudication - Minimum Wages Act COMMERCIAL TAXES AND REGISTRATION DEPARTMENT - Indian Stamp Act,http://www.stationeryprinting.tn.gov.in/gazette/2012/4-II-2.pdf,2012-02-01,4,False,https://web.archive.org/web/20230404151519/http://www.stationeryprinting.tn.gov.in/gazette/2012/4-II-2.pdf,2023-04-04 15:15:19
2062,4. Part II—Section 2 (Tamil Sup.),Government Notification and Tamil Translations. LABOUR AND EMPLOYMENT DEPARTMENT - Notifications,http://www.stationeryprinting.tn.gov.in/gazette/2012/4-II-2(T)Sup.pdf,2012-02-01,4,False,https://web.archive.org/web/20230404151519/http://www.stationeryprinting.tn.gov.in/gazette/2012/4-II-2%28T%29Sup.pdf,2023-04-04 15:15:19
2063,5. Part VI—Section 1,"Notifications of interest to the General Public issued by Heads of Departments, Etc. GENERAL NOTIFICATIONS - Tamil Nadu Co-operative Societies Act: GENERAL NOTIFICATIONS - Town and Country Planning Act",http://www.stationeryprinting.tn.gov.in/gazette/2012/4-VI-1.pdf,2012-02-01,4,False,https://web.archive.org/web/20230404151427/http://www.stationeryprinting.tn.gov.in/gazette/2012/4-VI-1.pdf,2023-04-04 15:14:27
2064,6. Part VI—Section 1 (Tamil Sup.),Notifications by Heads of Departments. Cancellation of Co-operative Societies,http://www.stationeryprinting.tn.gov.in/gazette/2012/4-VI-1-1t.pdf,2012-02-01,4,False,https://web.archive.org/web/20230404151633/http://www.stationeryprinting.tn.gov.in/gazette/2012/4-VI-1-1t.pdf,2023-04-04 15:16:33
2065,7. Part VI—Section 2,"Notifications of interest to a section of the publicissued by Heads of Departments, etc. GOVERNMENT EXAMINATIONS / EDUCATIONAL OFFICERS - Loss of Certificates",http://www.stationeryprinting.tn.gov.in/gazette/2012/4-VI-2.pdf,2012-02-01,4,False,https://web.archive.org/web/20230404151631/http://www.stationeryprinting.tn.gov.in/gazette/2012/4-VI-2.pdf,2023-04-04 15:16:31
2066,8. Part VI—Section 3(a),"Notifications issued by cost recoverable institutions of State and Central Governments. GENERAL NOTIFICATIONS - TAMIL NADU WAKF BOARD, CHENNAI - Wakf Act - Judicial Notifications - Insolvency Petitions",http://www.stationeryprinting.tn.gov.in/gazette/2012/4-VI-3(a).pdf,2012-02-01,4,False,https://web.archive.org/web/20230404151427/http://www.stationeryprinting.tn.gov.in/gazette/2012/4-VI-3%28a%29.pdf,2023-04-04 15:14:27
2067,9. Part VI—Section 4,Advertisements by private individuals and private institutions PRIVATE ADVERTISEMENTS - Change of Names,http://www.stationeryprinting.tn.gov.in/gazette/2012/4-VI-4.pdf,2012-02-01,4,False,https://web.archive.org/web/20230404151520/http://www.stationeryprinting.tn.gov.in/gazette/2012/4-VI-4.pdf,2023-04-04 15:15:20
2071,4. Part III—Section 1(b),"Service Rules including Ad hoc Rules, Regulations, etc., issued by Secretariat Departments. ENVIRONMENT AND FORESTS DEPARTMENT - Amendments to the Special Rules for the Tamil Nadu Forest Subordinate Service",http://www.stationeryprinting.tn.gov.in/gazette/2012/3-III-1B.pdf,2012-01-25,3,False,https://web.archive.org/web/20230404151712/http://www.stationeryprinting.tn.gov.in/gazette/2012/3-III-1B.pdf,2023-04-04 15:17:12
2074,7. Part VI—Section 3(b),Notifications issued by Quasi-Government bodies and Public Sector Undertakings. UNIVERSITY AUTHORITIES - Tamil University Thanjavur,http://www.stationeryprinting.tn.gov.in/gazette/2012/3-VI-3(b).pdf,2012-01-25,3,False,https://web.archive.org/web/20230404151631/http://www.stationeryprinting.tn.gov.in/gazette/2012/3-VI-3%28b%29.pdf,2023-04-04 15:16:31
2073,6. Part VI—Section 2,"Notifications of interest to a section of the public issued by Heads of Departments, etc. COLLECTORS AND LOCAL AUTHORITIES - STATE ELECTION OFFICER AND COMMISSIONER OF MUNICIPAL ADMINISTRATION, CHENNAI - Names of Successful Candidates in the Ordinary Elections, 2011 GOVERNMENT EXAMINATIONS / EDUCATIONAL OFFICERS - Loss of Certificates",http://www.stationeryprinting.tn.gov.in/gazette/2012/3-VI-2.pdf,2012-01-25,3,False,https://web.archive.org/web/20230404151636/http://www.stationeryprinting.tn.gov.in/gazette/2012/3-VI-2.pdf,2023-04-04 15:16:36
2072,5. Part VI—Section 1,"Notifications of interest to the General Public issued by Heads of Departments, Etc. GENERAL NOTIFICATIONS - Sugarcane (Control) Order - Tamil Nadu Town and Country Planning Act JUDICIAL NOTIFICATIONS - Tamil Nadu Civil Courts Act—Period of Adjournments of - Code of Criminal Procedure—Conferment of Powers",http://www.stationeryprinting.tn.gov.in/gazette/2012/3-VI-1.pdf,2012-01-25,3,False,https://web.archive.org/web/20230404151634/http://www.stationeryprinting.tn.gov.in/gazette/2012/3-VI-1.pdf,2023-04-04 15:16:34
2075,8. Part VI—Section 4,Advertisements by private individuals and private institutions PRIVATE ADVERTISEMENTS - Change of Names,http://www.stationeryprinting.tn.gov.in/gazette/2012/3-VI-4 .pdf,2012-01-25,3,False,https://web.archive.org/web/20230404151635/http://www.stationeryprinting.tn.gov.in/gazette/2012/3-VI-4%20.pdf,2023-04-04 15:16:35
2070,3. Part III—Section 1(a),"General Statutory Rules, Notifications, Orders, Regulations, etc., issued by Secretariat Departments. ANIMAL HUSBANDRY, DAIRYING AND FISHERIES DEPARTMENT - Amendment to Tamil Nadu Fishermen and Labourers engaged in Fishing and other Allied Activities (Social Security and welfare) Rules, 2009 COMMERCIAL TAXES AND REGISTRATION DEPARTMENT - Tamil Nadu Value Added Tax Appellate Tribunal Regulations, 2011 HOME DEPARTMENT - Indian Police Service (Pay) Fourth Amendment Rules, 2011 HOME, PROHIBITION AND EXCISE DEPARTMENT - Amendments to the Tamil Nadu Liquor Retail Vending (In Shops and Bars) Rules, 2003",http://www.stationeryprinting.tn.gov.in/gazette/2012/3-III-1(a).pdf,2012-01-25,3,False,https://web.archive.org/web/20230404151712/http://www.stationeryprinting.tn.gov.in/gazette/2012/3-III-1%28a%29.pdf,2023-04-04 15:17:12
2068,1. Part I,"Notifications or Orders regarding first appointments, investiture of magisterial powers, etc., issued by Secretariat Departments. PERSONNEL AND ADMINISTRATIVE REFORMS DEPARTMENT - Resignation - Appointment I. NOTICE REGARDING GAZETTE EXTRAORDINARY ISSUES PUBLISHED DURING THE WEEK. II. NOTICE REGARDING PARTS AND SECTIONS OF THE GAZETTE NOT PUBLISHED DURING THE WEEK.",http://www.stationeryprinting.tn.gov.in/gazette/2012/3-PI.pdf,2012-01-25,3,False,https://web.archive.org/web/20230404151712/http://www.stationeryprinting.tn.gov.in/gazette/2012/3-PI.pdf,2023-04-04 15:17:12
2069,2. Part II—Section 2,"Notifications or Orders of interest to a section of the public issued by Secretariat Departments. COMMERCIAL TAXES AND REGISTRATION DEPARTMENT - Indian Stamp Act ENVIRONMENT AND FORESTS DEPARTMENT - Tamil Nadu Forest Act HEALTH AND FAMILY WELFARE DEPARTMENT - Constitution of Medical Services Recruitment Board HIGHER EDUCATION DEPARTMENT - Tamil Nadu Physical Education and Sports University Act -Periyar University Act HIGHWAYS AND MINOR PORTS DEPARTMENT - Acquisition of Lands HOME DEPARTMENT - Narcotic Drugs and Psychotropic Substances Act - Tamil Nadu Protection of Interests of Depositors (in Financial Establishments) Act - Code of Criminal Procedure - Cancellation of Medal for Tamil Nadu Chief Minister's Police Medal HOME DEPARTMENT - Award of the Tamil Nadu Chief Minister's Police Medal for Gallantry, 2011 HOUSING AND URBAN DEVELOPMENT DEPARTMENT - Tamil Nadu Town and Country Planning Act Industries Department - Acquisition of Lands - Corrigendum LABOUR AND EMPLOYMENT DEPARTMENT - Industrial Disputes Act",http://www.stationeryprinting.tn.gov.in/gazette/2012/3-II-2.pdf,2012-01-25,3,False,https://web.archive.org/web/20230404151712/http://www.stationeryprinting.tn.gov.in/gazette/2012/3-II-2.pdf,2023-04-04 15:17:12
2079,4. Part III—Section 1(a),"General Statutory Rules, Notifications, Orders, Regulations, etc., issued by Secretariat Departments. HOME DEPARTMENT - Amendments to the Tamil Nadu Motor Vehicles Rules, 1989",http://www.stationeryprinting.tn.gov.in/gazette/2012/2-III-1(a).pdf,2012-01-11,2,False,https://web.archive.org/web/20230404151815/http://www.stationeryprinting.tn.gov.in/gazette/2012/2-III-1%28a%29.pdf,2023-04-04 15:18:15
2082,7. Part VI—Section 2,"Notifications of interest to a section of the public issued by Heads of Departments, etc. GOVERNMENT EXAMINATIONS / EDUCATIONAL OFFICERS - Loss of Certificates",http://www.stationeryprinting.tn.gov.in/gazette/2012/2-VI-2.pdf,2012-01-11,2,False,https://web.archive.org/web/20230404151717/http://www.stationeryprinting.tn.gov.in/gazette/2012/2-VI-2.pdf,2023-04-04 15:17:17
2081,6. Part VI—Section 1(T),Notification by Heads of Department Tamil Nadu Co-operative Societies Act 1975,http://www.stationeryprinting.tn.gov.in/gazette/2012/2-VI-1-1t.pdf,2012-01-11,2,False,https://web.archive.org/web/20230404151715/http://www.stationeryprinting.tn.gov.in/gazette/2012/2-VI-1-1t.pdf,2023-04-04 15:17:15
2080,5. Part VI—Section 1,"Notifications of interest to the General Public issued by Heads of Departments, Etc. GENERAL NOTIFICATIONS - Tamil Nadu Co-operative Societies Act JUDICIAL NOTIFICATIONS - Tamil Nadu Civil Courts Act",http://www.stationeryprinting.tn.gov.in/gazette/2012/2-VI-1.pdf,2012-01-11,2,False,https://web.archive.org/web/20230404151717/http://www.stationeryprinting.tn.gov.in/gazette/2012/2-VI-1.pdf,2023-04-04 15:17:17
2083,8. Part VI—Section 4,Advertisements by private individuals and private institutions Change of Names and Notice,http://www.stationeryprinting.tn.gov.in/gazette/2012/2-VI-4.pdf,2012-01-11,2,False,https://web.archive.org/web/20230404151715/http://www.stationeryprinting.tn.gov.in/gazette/2012/2-VI-4.pdf,2023-04-04 15:17:15
2078,3. Part II—Section 2,"Notifications or Orders of interest to a section of the public issued by Secretariat Departments. HOME DEPARTMENT - Code of Criminal Procedure HOME, PROHIBITION AND EXCISE DEPARTMENT - Tamil Nadu Prohibition Act—Amendment LABOUR AND EMPLOYMENT - Industrial Disputes Act",http://www.stationeryprinting.tn.gov.in/gazette/2012/2-II-2.pdf,2012-01-11,2,False,https://web.archive.org/web/20230404151825/http://www.stationeryprinting.tn.gov.in/gazette/2012/2-II-2.pdf,2023-04-04 15:18:25
2077,2. Part II—Section 1,"Notifications or Orders of specific character or of particular interest to the public issued by Secretariat Departments. AGRICULTURE DEPARTMENT - Fertilizer (Control) Order, 1985 CO-OPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT - Removal of (Licensing Requirements, Stock Limits and Movement Restrictions) on Specified Foodstuffs (Amendments) Order, 2011",http://www.stationeryprinting.tn.gov.in/gazette/2012/2-II-1.pdf,2012-01-11,2,False,https://web.archive.org/web/20230404125436/http://www.stationeryprinting.tn.gov.in/gazette/2012/2-II-1.pdf,2023-04-04 12:54:36
2076,1. Part I,"Notifications or Orders regarding first appointments, investiture of magisterial powers, etc., issued by Secretariat Departments. I. NOTICE REGARDING GAZETTE EXTRAORDINARY ISSUES PUBLISHED DURING THE WEEK. II. NOTICE REGARDING PARTS AND SECTIONS OF THE GAZETTE NOT PUBLISHED DURING THE WEEK. ENVIRONMENT AND FORESTS DEPARTMENT - Confirmation PUBLIC DEPARTMENT - (Special - A) - Transfer",http://www.stationeryprinting.tn.gov.in/gazette/2012/2-P-I.pdf,2012-01-11,2,False,https://web.archive.org/web/20230404151825/http://www.stationeryprinting.tn.gov.in/gazette/2012/2-P-I.pdf,2023-04-04 15:18:25
2084,1. Part I,"Notifications or Orders regarding first appointments, investiture of magisterial powers, etc., issued by Secretariat Departments. II. NOTICE REGARDING PARTS AND SECTIONS OF THE GAZETTE NOT PUBLISHED DURING THE WEEK. PUBLIC DEPARTMENT - (Special-A) - Appointments",http://www.stationeryprinting.tn.gov.in/gazette/2012/1-PI.pdf,2012-01-04,1,False,https://web.archive.org/web/20230404125435/http://www.stationeryprinting.tn.gov.in/gazette/2012/1-PI.pdf,2023-04-04 12:54:35
